date,employee_id,shift_start_time,shift_end_time,break_1_start_time,break_1_end_time,lunch_start_time,lunch_end_time,break_2_start_time,break_2_end_time
2024-04-07,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,43620436,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,22659722,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,10515040,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,22610210,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,71718854,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,32273371,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,93740852,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,80126514,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,44550019,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,21939331,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,87219637,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,11719241,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,27076527,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-02,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-08,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-09,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-15,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-16,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-22,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-23,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-29,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-30,65355010,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-06,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-07,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-10,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-11,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-12,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-13,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-14,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-17,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-18,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-19,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-20,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-21,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-24,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-25,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-26,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-27,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-28,45287607,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-01,81908951,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-03,81908951,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-04,81908951,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
2024-04-05,81908951,07:00,15:30,09:00,09:15,11:00,11:30,13:00,13:15
